zc,zf,zp_c,rc,ruc,ruwc,sc,umc,vmc,wmc,umf,vmf,wmf,muc,kthc,muf,kthf,rf,dzc,dzf,tau13c,tau13f
0.0010072997002918424,0.002014599400583685,0.3986213385642617,1.004955522650936,0.40033306095891263,-0.00013028160169783874,0.9950607810447665,0.39836264030215196,-0.0002675172826765918,-3.639599111550769e-08,0.7993544758808339,-0.0005388167411118197,-7.279198223101538e-08,1.002474699170882,1.002474699170882,1.0024438152173525,1.0024438152173525,1.0048936044742902,0.002032963047121805,0.002014599400583683,395.9584815492088,395.45038475084436
0.0030402627474136446,0.004065926094243607,1.2031311094503077,1.0048316862976443,1.2061122563966018,-0.0020844820108843845,0.9951834186088699,1.2003463114595156,-0.0008101161995470474,-3.534963814550831e-07,1.6062064173558144,-0.0010887801810559106,-6.34200780679144e-07,1.0024129312638228,1.0024129312638228,1.0023815713487623,1.0023815713487623,1.0047688184737906,0.0020699861890925986,0.0020513266936599273,394.2573624360365,393.06434012122855
0.005110248936506242,0.006154571778768874,2.0222921449063493,1.0047059506499372,2.0214399373617633,-0.00926067521989364,0.995307973465393,2.0120665232521135,-0.001367444162564774,-1.4304515598645293e-06,2.4199477193728463,-0.0016521345860332774,-2.226702339049909e-06,1.0023502114337026,1.0023502114337026,1.002318522713148,1.002318522713148,1.0046424283219615,0.00210760488580114,0.00208864568452527,390.50357623702973,387.9428123528308
0.007217853822307374,0.008281135865845881,2.856340125362627,1.0045789059939867,2.84059005178309,-0.024834114749009116,0.9954338619629919,2.827828915493578,-0.0019368250095017807,-3.776531554562381e-06,3.2336138307347295,-0.0022239644012767806,-5.326360770074875e-06,1.002286833992594,1.002286833992594,1.0022550437309015,1.0022550437309015,1.004515184743977,0.002145825506599086,0.0021265640870770097,383.49510396514444,379.04739557745796
0.009363679328906459,0.010446222791967046,3.70551325180954,1.004451463493967,3.655294441725329,-0.05070660207646668,0.9955601813515932,3.6393987459758828,-0.00251110379305178,-7.77386202417347e-06,4.038277157153811,-0.00279591015111534,-1.022136327827207e-05,1.0022232534692106,1.0022232534692106,1.0021916455726048,1.0021916455726048,1.004388112260652,0.0021846534465109757,0.0021650869261211625,372.4978323024404,365.94826902742284
0.011548332775417442,0.01265044275886784,4.570051860224619,1.004324761027337,4.455904625891651,-0.08708584193906259,0.9956858027550312,4.437155568331738,-0.0030807165091789003,-1.3590812701035343e-05,4.824310867882845,-0.0033584496255133233,-1.6960262123798633e-05,1.0021600376759991,1.0021600376759991,1.0021289187157465,1.0021289187157465,1.0042623939969963,0.002224096624428906,0.002204219966900789,357.40942020933704,348.8705713912513
0.013772429399846329,0.014894416040824872,5.450199420349212,1.0042000269666562,5.232769858729616,-0.1326603623703823,0.9958095061479721,5.211466167433953,-0.0036361827418477486,-2.1166115784602535e-05,5.582658366032857,-0.003902900766217983,-2.537196944540646e-05,1.002097799755494,1.002097799755494,1.0020674650273096,1.0020674650273096,1.0041392355721181,0.0022641613831340113,0.0022439732819570235,338.7085752412505,328.54657909124967
0.016036590782980375,0.017178765525135867,6.346201911970039,1.0040784441775803,5.977405250599493,-0.18512818023857647,0.9959301154001864,5.953850564631767,-0.0041696187905882155,-3.0251563395272687e-05,6.305785593995253,-0.004422155179557307,-3.513115734513892e-05,1.0020371302991251,1.0020371302991251,1.0020078373930719,1.0020078373930719,1.0040197441720244,0.0023048527494939908,0.002284349484310999,317.26549483541083,305.98441057957194
0.01834144353247436,0.019504121539812812,7.2583073041692225,1.0039610441664677,6.683229797137736,-0.24179392492793317,0.9960466036003733,6.657720623358746,-0.004674691568526395,-4.048431382141577e-05,6.98819447019963,-0.00491028704129197,-4.5837470297692685e-05,1.0019785444870193,1.0019785444870193,1.0019504975903348,1.0019504975903348,1.0039048442151433,0.002346177511790115,0.0023253560146769825,294.11674758989113,282.2490846002105
0.020687621044264436,0.021871120548716056,8.186766252373184,1.0038486442638184,7.345852347913864,-0.3000525780098475,0.9961581557598581,7.318668317040514,-0.005145882514057546,-5.1459364950258696e-05,7.626532313966527,-0.005362100617037539,-5.708125960282468e-05,1.00192245069365,1.00192245069365,1.0018957947392781,1.0018957947392781,1.0037952342645629,0.002388141760022,0.0023669990089032478,270.27716474869027,258.30524489717016
0.02307576280428647,0.024280405059856854,9.13183182201982,1.0037418242653071,7.962999149201895,-0.3576939844265618,0.9962641923573736,7.934396310892534,-0.005578318720017534,-6.278639697343923e-05,8.219409910920575,-0.005773312451477511,-6.849153434405374e-05,1.0018691387849061,1.0018691387849061,1.0018439614717534,1.0018439614717534,1.0036913794349882,0.0024307501061897052,0.0024092845111407524,246.6179010835023,234.93055726983454
0.02550651291047616,0.026732620761095525,10.093758903665751,1.0036409346046693,8.534216390282424,-0.41303714415905285,0.9963643615320404,8.504423510948621,-0.005968306182937486,-7.412613100551818e-05,8.76705633151065,-0.006141053770055402,-7.976072766698257e-05,1.0018187841586006,1.0018187841586006,1.0017951226322448,1.0017951226322448,1.003593528893956,0.0024740111814269272,0.002452215701238658,223.80927965854778,212.6880020472609
0.02798052409190315,0.029228427422710673,11.072805803488764,1.0035461231832423,9.060471760621335,-0.4649382122657611,0.996458512679214,9.02968915207267,-0.006313801357173317,-8.52069622028617e-05,9.27091657886493,-0.006464199839550101,-9.065319673874074e-05,1.0017714611058894,1.0017714611058894,1.0017493110289348,1.0017493110289348,1.003501747469235,0.002517930789059486,0.0024958066616151964,202.31310665853627,191.9382112698118
0.03049845488096254,0.0317684823392145,12.069233124231758,1.0034573717552269,9.54374377369017,-0.5127226717883768,0.9965466604796577,9.512144005657193,-0.006614598321926882,-9.582804678403935e-05,9.733266107376098,-0.006743575685400899,-0.0001010028968293379,1.0017271609519796,1.0017271609519796,1.001706486083863,1.001706486083863,1.0034159530459112,0.0025625118478089237,0.0025400549165037756,182.40598504347358,172.87375881713533
