zc,zf,zp_c,rc,ruc,ruwc,sc,umc,vmc,wmc,umf,vmf,wmf,muc,kthc,muf,kthf,rf,dzc,dzf,tau13c,tau13f
0.0006274261339969119,0.0012548522679938238,0.3449686747385196,1.0050050560321693,0.3457111176541842,-8.422469320421512e-05,0.9950168705361707,0.34399032012137787,-0.00019373556006739773,-7.560303474267677e-09,0.689383851792156,-0.00038841554563992314,-1.5120606948535354e-08,1.0024994044980293,1.0024994044980293,1.0024908594904733,1.0024908594904733,1.004987923500565,0.001261982474516865,0.0012548522679938223,549.1878589237399,548.7444609189323
0.0018894086085137747,0.002523964949033732,1.0388263229751842,1.004970790968961,1.0399128792360208,-0.001351359868101184,0.9950507966292332,1.0347773834629332,-0.0005830955312124489,-7.263377756626761e-08,1.3827530533240375,-0.0007793128356875967,-1.3014694818400094e-07,1.0024823144829174,1.0024823144829174,1.0024736871686555,1.0024736871686555,1.0049534937634312,0.0012763147735317393,0.0012691126810399078,547.6861374226186,546.6278139263051
0.0031657233820455207,0.0038074818150573048,1.740564092757989,1.0049361965579018,1.7392489749306346,-0.006024500687199177,0.995085051576638,1.7307287231851418,-0.0009755301401627453,-2.9385456938221833e-07,2.079688985314138,-0.0011724642285443972,-4.575621905804295e-07,1.0024650598543938,1.0024650598543938,1.0024563764876948,1.0024563764876948,1.0049187873227694,0.0012907910572584336,0.0012835168660235707,544.3218268486315,542.0158397709577
0.004456514439303953,0.005105547063550603,2.4502611491272823,1.0049013780876366,2.4405078203650157,-0.016287539825626345,0.9951195311723496,2.4286492474431345,-0.0013693983169260505,-7.799298413398356e-07,2.776254889252084,-0.0015661096031831549,-1.1022974920992458e-06,1.0024476931209954,1.0024476931209954,1.0024389942978928,1.0024389942978928,1.004883938213479,0.0013054123966321773,0.0012980652484932964,537.9348585941485,533.8538774173395
0.005761926835936119,0.006418306608321662,3.1679972459403123,1.004866498339322,3.1389888303962126,-0.033686697320376484,0.995154074218168,3.1238605310610326,-0.001762820889440259,-1.6209770393291471e-06,3.467293004165395,-0.0019587305538194,-2.1396565865590476e-06,1.00243029547479,1.00243029547479,1.0024216329171793,1.0024216329171793,1.0048491315130734,0.001320180302459284,0.0013127595447710583,527.6941486134906,521.5344198096417
0.007082107138395402,0.007745907668469174,3.893852967719218,1.0048317646868252,3.8290300239387234,-0.05883040522787056,0.9951884752793363,3.810725477269755,-0.0021546402181985415,-2.8712810627288617e-06,4.147021101807207,-0.0023499612914338053,-3.602905538898687e-06,1.002412970359569,1.002412970359569,1.0024044018853138,1.0024044018853138,1.0048145868069018,0.0013350950299068631,0.0013276010601475097,513.2581231904993,504.98182657135726
0.008417202168302263,0.009088496668135384,4.627909039280976,1.004797408926978,4.50467964775078,-0.09138237929477053,0.9952225046542862,4.483316726344659,-0.00254528236466907,-4.542613262064948e-06,4.809681237922676,-0.002741092486625864,-5.482320985231199e-06,1.0023958334110585,1.0023958334110585,1.0023874174681306,1.0023874174681306,1.0047805371460616,0.0013501575617489436,0.0013425889996662166,494.7875610511064,484.5932955308554
0.009767359730051217,0.010446222791967046,5.370246725787066,1.0047636653651444,5.160327952203228,-0.13026651817795207,0.9952559300856909,5.136045749500692,-0.002936902608582656,-6.607585028727179e-06,5.450089391564001,-0.0031348337382433944,-7.73284907222314e-06,1.002379001525203,1.002379001525203,1.0023707924371288,1.0023707924371288,1.0047472085601692,0.001365369472013156,0.0013577261238316707,472.84465807552675,461.09602062019803
0.011132729202064384,0.011819235612161685,6.1209481578238965,1.0047307517551947,5.791179104630568,-0.17396226962651187,0.9952885356537867,5.764133033627314,-0.0033327648679041294,-9.009410996026947e-06,6.064005269330534,-0.003534511902078113,-1.0285972919830756e-05,1.0023625833490541,1.0023625833490541,1.002354627910779,1.002354627910779,1.0047148037052374,0.0013807314402656257,0.0013730128201946412,448.23960957661825,435.38319853303875
0.012513460642330011,0.013207685672498293,6.880095839613934,1.00469885565528,6.393521339743564,-0.22079083312407502,0.9953201353101001,6.363877505033755,-0.0037362589362520977,-1.167393682755152e-05,6.648310242216126,-0.003943142668270636,-1.3061900735272255e-05,1.0023466724725032,1.0023466724725032,1.002339008025013,1.002339008025013,1.004683491184073,0.0013962444348221137,0.0013884500603366101,421.8777355768554,408.3722726206724
